commName,cityName,organic,packageDesc,varietyName,subvarName,gradeDesc,reportDate,lowPriceMin,highPriceMax,mostlyLowMin,mostlyHighMax,originName,districtName,itemSizeDesc,color,envDesc,unitSale,quality,condition,appearance,storage,crop,rePack,transmode,offerings,marketTone,priceComment,comment
APPLES,BOSTON,,cartons tray pack,GALA,,WAExFcy,5/1/2017,28,32,28,28,WASHINGTON,,64s,,,,,,,,,N,,, STEADY.,,
APPLES,BOSTON,,cartons tray pack,GALA,,WAExFcy,5/1/2017,32,34,32,33,WASHINGTON,,72s,,,,,,,,,N,,, STEADY.,,
APPLES,BOSTON,,cartons tray pack,GALA,,WAExFcy,5/1/2017,30,34,31,32,WASHINGTON,,80s,,,,,,,,,N,,, STEADY.,,
APPLES,BOSTON,,cartons tray pack,GALA,,WAExFcy,5/1/2017,36,36,,,WASHINGTON,,80s,,,,,,FINEAPPEAR,,,N,,, STEADY.,,
APPLES,BOSTON,,cartons tray pack,GALA,,WAExFcy,5/1/2017,36,36,,,WASHINGTON,,88s,,,,,,FINEAPPEAR,,,N,,, STEADY.,,
APPLES,BOSTON,,cartons tray pack,GALA,,WAExFcy,5/1/2017,30,33,31,32,WASHINGTON,,88s,,,,,,,,,N,,, STEADY.,,
APPLES,BOSTON,,cartons tray pack,GALA,,WAExFcy,5/1/2017,32,32,,,WASHINGTON,,100s,,,,,,,,,N,,, STEADY.,,
APPLES,BOSTON,,cartons tray pack,GALA,,WAExFcy,5/1/2017,36,36,,,WASHINGTON,,100s,,,,,,FINEAPPEAR,,,N,,, STEADY.,,
APPLES,BOSTON,,cartons tray pack,GALA,,WAExFcy,5/1/2017,30,32,30,30,WASHINGTON,,125s,,,,,,,,,N,,, STEADY.,,
APPLES,BOSTON,Organic,cartons tray pack,GALA,,WAExFcy,5/1/2017,48,48,,,WASHINGTON,,80s,,,,,,,,,N,,, STEADY.,,
APPLES,BOSTON,Organic,cartons tray pack,GALA,,WAExFcy,5/1/2017,43,43,,,WASHINGTON,,100s,,,,,,,,,N,,, STEADY.,,
APPLES,BOSTON,,cartons tray pack,GALA,,U.S. ExFcy,5/1/2017,30,30,,,NEW YORK,,88s,,,,,,,,,N,,, STEADY.,,
APPLES,BOSTON,,cartons tray pack,GALA,,U.S. ExFcy,5/1/2017,26,26,,,NEW YORK,,100s,,,,,,,,,N,,, STEADY.,,
APPLES,BOSTON,,cartons 12 3-lb film bags,GALA,,WAExFcy,5/1/2017,30,30,,,WASHINGTON,,"2 1/2"" min",,,,,,,,,N,,, STEADY.,,
APPLES,BOSTON,,19 kg cartons tray pack,GALA,,,5/1/2017,33,34,34,34,CHILE,,70s,,,,,,,,,N,,, STEADY.,,
APPLES,BOSTON,,19 kg cartons tray pack,GALA,,,5/1/2017,33,34,34,34,CHILE,,80s,,,,,,,,,N,,, STEADY.,,
APPLES,BOSTON,,19 kg cartons tray pack,GALA,,,5/1/2017,27,32,28,29,CHILE,,90s,,,,,,,,,N,,, STEADY.,,
APPLES,BOSTON,,19 kg cartons tray pack,GALA,,,5/1/2017,28,30,28,28,CHILE,,100s,,,,,,,,,N,,, STEADY.,,
APPLES,BOSTON,,cartons tray pack,BRAEBURN,,WAExFcy,5/1/2017,26,26,,,WASHINGTON,,56s,,,,,,,,,N,,, STEADY.,,
APPLES,BOSTON,,cartons tray pack,BRAEBURN,,WAExFcy,5/1/2017,32,32,,,WASHINGTON,,64s,,,,,,,,,N,,, STEADY.,occas low as 26.00,
APPLES,BOSTON,,cartons tray pack,BRAEBURN,,WAExFcy,5/1/2017,32,32,,,WASHINGTON,,72s,,,,,,,,,N,,, STEADY.,,
APPLES,BOSTON,,cartons tray pack,BRAEBURN,,WAExFcy,5/1/2017,32,32,,,WASHINGTON,,80s,,,,,,,,,N,,, STEADY.,,
APPLES,BOSTON,,cartons tray pack,BRAEBURN,,WAExFcy,5/1/2017,34,34,,,WASHINGTON,,80s,,,,,,FINEAPPEAR,,,N,,, STEADY.,,
APPLES,BOSTON,,cartons tray pack,BRAEBURN,,WAExFcy,5/1/2017,32,32,,,WASHINGTON,,88s,,,,,,,,,N,,, STEADY.,,
APPLES,BOSTON,,cartons tray pack,BRAEBURN,,WAExFcy,5/1/2017,34,34,,,WASHINGTON,,88s,,,,,,FINEAPPEAR,,,N,,, STEADY.,,
APPLES,BOSTON,,cartons tray pack,BRAEBURN,,WAExFcy,5/1/2017,28,28,,,WASHINGTON,,100s,,,,,,,,,N,,, STEADY.,,
APPLES,BOSTON,,cartons tray pack,BRAEBURN,,WAExFcy,5/1/2017,28,28,,,WASHINGTON,,113s,,,,,,,,,N,,, STEADY.,,
APPLES,BOSTON,,cartons tray pack,MCINTOSH,,U.S. ExFcy,5/1/2017,32,32,,,NEW YORK,,80s,,,,,,,,,N,,, STEADY.,,
APPLES,BOSTON,,cartons tray pack,MCINTOSH,,U.S. ExFcy,5/1/2017,32,32,,,NEW YORK,,88s,,,,,,,,,N,,, STEADY.,,
APPLES,BOSTON,,cartons tray pack,MCINTOSH,,U.S. ExFcy,5/1/2017,29,32,30,32,NEW YORK,,100s,,,,,,,,,N,,, STEADY.,,
APPLES,BOSTON,,cartons tray pack,MCINTOSH,,U.S. Fcy,5/1/2017,21,21,,,NEW YORK,,80s,,,,,,,,,N,,, STEADY.,,
APPLES,BOSTON,,cartons tray pack,MCINTOSH,,U.S. Fcy,5/1/2017,21,21,,,NEW YORK,,88s,,,,,,,,,N,,, STEADY.,,
APPLES,BOSTON,,cartons cell pack,MCINTOSH,,U.S. Fcy,5/1/2017,19,19,,,NEW YORK,,120s,,,,,,,,,N,,, STEADY.,,
APPLES,BOSTON,,cartons cell pack,MCINTOSH,,U.S. Fcy,5/1/2017,19,19,,,NEW YORK,,140s,,,,,,,,,N,,, STEADY.,,
APPLES,BOSTON,,cartons 12 3-lb film bags,MCINTOSH,,U.S. ExFcy,5/1/2017,22,22,,,NEW YORK,,"2 1/2"" min",,,,,,,,,N,,, STEADY.,,
APPLES,BOSTON,,cartons 12 3-lb film bags,MCINTOSH,,U.S. Fcy,5/1/2017,18,18,,,MASSACHUSETTS,,"2 1/2"" up",,,,,,,,,N,,, STEADY.,,
APPLES,BOSTON,,cartons cell pack,EMPIRE,,U.S. Fcy,5/1/2017,20,20,,,NEW YORK,,120s,,,,,,,,,N,,, STEADY.,,
APPLES,BOSTON,,cartons cell pack,EMPIRE,,U.S. Fcy,5/1/2017,20,20,,,NEW YORK,,140s,,,,,,,,,N,,, STEADY.,,
APPLES,BOSTON,,cartons tray pack,CORTLAND,,U.S. ExFcy,5/1/2017,,,,,NEW YORK,,88s,,,,,,,,,N,,, STEADY.,no offerings,
APPLES,BOSTON,,cartons cell pack,CORTLAND,,U.S. ExFcy,5/1/2017,28,28,,,NEW YORK,,80s,,,,,,,,,N,,, STEADY.,,
APPLES,BOSTON,,cartons 12 3-lb film bags,CORTLAND,,U.S. ExFcy,5/1/2017,,,,,NEW YORK,,"2 1/2"" up",,,,,,,,,N,,, STEADY.,offerings insufficient to quote,
APPLES,BOSTON,,cartons tray pack,HONEYCRISP,,WAExFcy,5/1/2017,92,92,,,WASHINGTON,,72s,,,,,,,,,N,,, STEADY.,,
APPLES,BOSTON,,cartons tray pack,HONEYCRISP,,WAExFcy,5/1/2017,93,93,,,WASHINGTON,,88s,,,,,,,,,N,,, STEADY.,,
APPLES,BOSTON,,cartons tray pack,PINK LADY/CRIPPS PINK,,WAExFcy,5/1/2017,40,40,,,WASHINGTON,,72s,,,,,,FINEAPPEAR,,,N,,, STEADY.,,
APPLES,BOSTON,,cartons tray pack,PINK LADY/CRIPPS PINK,,WAExFcy,5/1/2017,36,38,36,36,WASHINGTON,,80s,,,,,,,,,N,,, STEADY.,,
APPLES,BOSTON,,cartons tray pack,PINK LADY/CRIPPS PINK,,WAExFcy,5/1/2017,40,40,,,WASHINGTON,,80s,,,,,,FINEAPPEAR,,,N,,, STEADY.,,
APPLES,BOSTON,,cartons tray pack,PINK LADY/CRIPPS PINK,,WAExFcy,5/1/2017,36,36,,,WASHINGTON,,88s,,,,,,,,,N,,, STEADY.,,
APPLES,BOSTON,,cartons tray pack,PINK LADY/CRIPPS PINK,,WAExFcy,5/1/2017,38,40,40,40,WASHINGTON,,88s,,,,,,FINEAPPEAR,,,N,,, STEADY.,,
APPLES,BOSTON,,cartons tray pack,PINK LADY/CRIPPS PINK,,WAExFcy,5/1/2017,34,34,,,WASHINGTON,,100s,,,,,,,,,N,,, STEADY.,,
APPLES,BOSTON,,cartons tray pack,PINK LADY/CRIPPS PINK,,WAExFcy,5/1/2017,38,38,,,WASHINGTON,,100s,,,,,,FINEAPPEAR,,,N,,, STEADY.,,
APPLES,BOSTON,Organic,cartons tray pack,PINK LADY/CRIPPS PINK,,WAExFcy,5/1/2017,69,69,,,WASHINGTON,,80s,,,,,,,,,N,,, STEADY.,,
APPLES,CHICAGO,,cartons tray pack,RED DELICIOUS,,WAExFcy,5/1/2017,30,30,,,WASHINGTON,,64s,,,,,,FINEAPPEAR,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,RED DELICIOUS,,WAExFcy,5/1/2017,22.5,24.5,,,WASHINGTON,,64s,,,,,,,,,N,,,STEADY.,few 19.50,
APPLES,CHICAGO,,cartons tray pack,RED DELICIOUS,,WAExFcy,5/1/2017,20.5,24,22,23,WASHINGTON,,72s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,RED DELICIOUS,,WAExFcy,5/1/2017,25,26,,,WASHINGTON,,72s,,,,,,FINEAPPEAR,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,RED DELICIOUS,,WAExFcy,5/1/2017,29,30,,,WASHINGTON,,80s,,,,,,FINEAPPEAR,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,RED DELICIOUS,,WAExFcy,5/1/2017,22,25,23,24,WASHINGTON,,80s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,RED DELICIOUS,,WAExFcy,5/1/2017,22,25,23,24,WASHINGTON,,88s,,,,,,,,,N,,,STEADY.,few 20.00-21.00,
APPLES,CHICAGO,,cartons tray pack,RED DELICIOUS,,WAExFcy,5/1/2017,24,26.5,24,25,WASHINGTON,,100s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,RED DELICIOUS,,WAExFcy,5/1/2017,29,29,,,WASHINGTON,,100s,,,,,,FINEAPPEAR,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,RED DELICIOUS,,WAExFcy,5/1/2017,26,26.5,,,WASHINGTON,,113s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,Organic,cartons tray pack,RED DELICIOUS,,WAExFcy,5/1/2017,44.5,44.5,,,WASHINGTON,,72s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,RED DELICIOUS,,U.S. ExFcy,5/1/2017,18,18,,,MICHIGAN,,88s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,RED DELICIOUS,,U.S. ExFcy,5/1/2017,18,18,,,MICHIGAN,,100s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons 12 3-lb film bags,RED DELICIOUS,,WAExFcy,5/1/2017,22,26.5,24,25,WASHINGTON,,"2 1/2"" min",,,,,,,,,N,,,STEADY.,few 20.00-21.00,
APPLES,CHICAGO,,cartons 12 3-lb film bags,RED DELICIOUS,,U.S. ExFcy,5/1/2017,17.5,18.5,,,MICHIGAN,,"2 1/2"" min",,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons 12 3-lb film bags,RED DELICIOUS,,U.S. ExFcy,5/1/2017,14,15.5,,,MICHIGAN,,"2 1/4"" min",,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,GOLDEN DELICIOUS,,WAExFcy,5/1/2017,35,36,,,WASHINGTON,,64s,,,,,,FINEAPPEAR,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,GOLDEN DELICIOUS,,WAExFcy,5/1/2017,31,32,,,WASHINGTON,,64s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,GOLDEN DELICIOUS,,WAExFcy,5/1/2017,35,36,,,WASHINGTON,,72s,,,,,,FINEAPPEAR,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,GOLDEN DELICIOUS,,WAExFcy,5/1/2017,28.5,32.5,31,32,WASHINGTON,,72s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,GOLDEN DELICIOUS,,WAExFcy,5/1/2017,32.5,32.5,,,WASHINGTON,,80s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,GOLDEN DELICIOUS,,WAExFcy,5/1/2017,34,34,,,WASHINGTON,,80s,,,,,,FINEAPPEAR,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,GOLDEN DELICIOUS,,WAExFcy,5/1/2017,34,36,,,WASHINGTON,,88s,,,,,,FINEAPPEAR,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,GOLDEN DELICIOUS,,WAExFcy,5/1/2017,28.5,32.5,30,31,WASHINGTON,,88s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,GOLDEN DELICIOUS,,WAExFcy,5/1/2017,30,31.5,,,WASHINGTON,,100s,,,,,,,,,N,,,STEADY.,one label 26.00,
APPLES,CHICAGO,,cartons tray pack,GOLDEN DELICIOUS,,WAExFcy,5/1/2017,33,38,35,36,WASHINGTON,,100s,,,,,,FINEAPPEAR,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,GOLDEN DELICIOUS,,WAExFcy,5/1/2017,26,26,,,WASHINGTON,,113s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,GOLDEN DELICIOUS,,U.S. ExFcy,5/1/2017,25,28,26,27,WASHINGTON,,64s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,GOLDEN DELICIOUS,,U.S. ExFcy,5/1/2017,25,25,,,WASHINGTON,,72s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,GOLDEN DELICIOUS,,U.S. ExFcy,5/1/2017,25,25,,,WASHINGTON,,100s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,large cartons soft cell pack,GOLDEN DELICIOUS,,WAExFcy,5/1/2017,36.5,40,39,40,WASHINGTON,,60s,,,,,,,,,N,,,STEADY.,few 31.00,
APPLES,CHICAGO,,large cartons soft cell pack,GOLDEN DELICIOUS,,WAExFcy,5/1/2017,39,42,40,41,WASHINGTON,,68s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,large cartons soft cell pack,GOLDEN DELICIOUS,,WAExFcy,5/1/2017,44,44,,,WASHINGTON,,80s,,,,,,,,,N,,,STEADY.,few 38.00,
APPLES,CHICAGO,,large cartons soft cell pack,GOLDEN DELICIOUS,,WAExFcy,5/1/2017,34,38,35,36,WASHINGTON,,96s,,,,,,,,,N,,,STEADY.,few higher/lower,
APPLES,CHICAGO,,large cartons soft cell pack,GOLDEN DELICIOUS,,WAExFcy,5/1/2017,39,39,,,WASHINGTON,,96s,,,,,,FINEAPPEAR,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons 12 3-lb film bags,GOLDEN DELICIOUS,,WAExFcy,5/1/2017,36.5,36.5,,,WASHINGTON,,"2 1/2"" min",,,,,,FINEAPPEAR,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons 12 3-lb film bags,GOLDEN DELICIOUS,,WAExFcy,5/1/2017,24,30,25,27,WASHINGTON,,"2 1/2"" min",,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons 12 3-lb film bags,GOLDEN DELICIOUS,,U.S. ExFcy,5/1/2017,17.5,18.5,,,MICHIGAN,,"2 1/2"" min",,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons 12 3-lb film bags,GOLDEN DELICIOUS,,U.S. ExFcy,5/1/2017,14,15.5,,,MICHIGAN,,"2 1/4"" min",,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,bushel cartons loose,GOLDEN DELICIOUS,,U.S. ExFcy,5/1/2017,17.5,19.5,,,MICHIGAN,,"3"" min",,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,FUJI,,WAExFcy,5/1/2017,28.5,28.5,,,WASHINGTON,,48s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,FUJI,,WAExFcy,5/1/2017,33,33,,,WASHINGTON,,48s,,,,,,FINEAPPEAR,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,FUJI,,WAExFcy,5/1/2017,30,31.5,,,WASHINGTON,,56s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,FUJI,,WAExFcy,5/1/2017,28.5,31,29,30,WASHINGTON,,64s,,,,,,,,,N,,,STEADY.,one label 24.50,
APPLES,CHICAGO,,cartons tray pack,FUJI,,WAExFcy,5/1/2017,28,33,29,30,WASHINGTON,,72s,,,,,,,,,N,,,STEADY.,one label 24.50,
APPLES,CHICAGO,,cartons tray pack,FUJI,,WAExFcy,5/1/2017,37,37,,,WASHINGTON,,72s,,,,,,FINEAPPEAR,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,FUJI,,WAExFcy,5/1/2017,30,32,,,WASHINGTON,,80s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,FUJI,,WAExFcy,5/1/2017,45,46,,,WASHINGTON,,80s,,,,,,FINEAPPEAR,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,FUJI,,WAExFcy,5/1/2017,28.5,30,,,WASHINGTON,,88s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,FUJI,,WAExFcy,5/1/2017,28.5,32,30,31,WASHINGTON,,100s,,,,,,,,,N,,,STEADY.,one label 35.00,
APPLES,CHICAGO,,cartons tray pack,FUJI,,WAExFcy,5/1/2017,37,38,,,WASHINGTON,,100s,,,,,,FINEAPPEAR,,,N,,,STEADY.,,
APPLES,CHICAGO,Organic,cartons tray pack,FUJI,,WAExFcy,5/1/2017,40,40,,,WASHINGTON,,64s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,Organic,cartons tray pack,FUJI,,WAExFcy,5/1/2017,40,40,,,WASHINGTON,,72s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,Organic,cartons tray pack,FUJI,,WAExFcy,5/1/2017,59.5,59.5,,,WASHINGTON,,80s,,,,,,FINEAPPEAR,,,N,,,STEADY.,,
APPLES,CHICAGO,Organic,cartons tray pack,FUJI,,WAExFcy,5/1/2017,40,40,,,WASHINGTON,,88s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,FUJI,,U.S. ExFcy,5/1/2017,20,24.5,22,23,WASHINGTON,,64s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,FUJI,,U.S. ExFcy,5/1/2017,20,20,,,WASHINGTON,,72s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons 12 3-lb film bags,FUJI,,WAExFcy,5/1/2017,22,22,,,WASHINGTON,,"2 1/2"" min",,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons 12 3-lb film bags,FUJI,,U.S. ExFcy,5/1/2017,21.5,22.5,,,MICHIGAN,,"2 1/2"" min",,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons 12 3-lb film bags,FUJI,,U.S. ExFcy,5/1/2017,14.5,15.5,,,MICHIGAN,,"2 1/4"" min",,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,GRANNY SMITH,,WAExFcy,5/1/2017,36,36,,,WASHINGTON,,64s,,,,,,FINEAPPEAR,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,GRANNY SMITH,,WAExFcy,5/1/2017,26,29,28,29,WASHINGTON,,64s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,GRANNY SMITH,,WAExFcy,5/1/2017,34,39,37,38,WASHINGTON,,72s,,,,,,FINEAPPEAR,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,GRANNY SMITH,,WAExFcy,5/1/2017,28,29,,,WASHINGTON,,72s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,GRANNY SMITH,,WAExFcy,5/1/2017,34,39,36,37,WASHINGTON,,80s,,,,,,FINEAPPEAR,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,GRANNY SMITH,,WAExFcy,5/1/2017,28,32,29,30,WASHINGTON,,80s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,GRANNY SMITH,,WAExFcy,5/1/2017,34,38,35,36,WASHINGTON,,88s,,,,,,FINEAPPEAR,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,GRANNY SMITH,,WAExFcy,5/1/2017,28,29,,,WASHINGTON,,88s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,GRANNY SMITH,,WAExFcy,5/1/2017,28,32,29,30,WASHINGTON,,100s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,GRANNY SMITH,,WAExFcy,5/1/2017,37,38,,,WASHINGTON,,100s,,,,,,FINEAPPEAR,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,GRANNY SMITH,,WAExFcy,5/1/2017,32.5,33.5,,,WASHINGTON,,113s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,GRANNY SMITH,,WAExFcy,5/1/2017,32.5,32.5,,,WASHINGTON,,125s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,GRANNY SMITH,,WAExFcy,5/1/2017,32.5,32.5,,,WASHINGTON,,138s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,Organic,cartons tray pack,GRANNY SMITH,,WAExFcy,5/1/2017,58.5,58.5,,,WASHINGTON,,88s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,GRANNY SMITH,,U.S. ExFcy,5/1/2017,21.5,21.5,,,WASHINGTON,,64s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,GRANNY SMITH,,U.S. ExFcy,5/1/2017,27.5,27.5,,,WASHINGTON,,88s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,GRANNY SMITH,,U.S. ExFcy,5/1/2017,26,26,,,WASHINGTON,,100s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons 12 3-lb film bags,GRANNY SMITH,,WAExFcy,5/1/2017,24,30,25,26.5,WASHINGTON,,"2 1/2"" min",,,,,,,,,N,,,STEADY.,one label 32.00-34.00,
APPLES,CHICAGO,,cartons tray pack,GALA,,WAExFcy,5/1/2017,22.5,22.5,,,WASHINGTON,,56s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,GALA,,WAExFcy,5/1/2017,28,34,30,32,WASHINGTON,,64s,,,,,,FINEAPPEAR,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,GALA,,WAExFcy,5/1/2017,24.5,26.5,,,WASHINGTON,,64s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,GALA,,WAExFcy,5/1/2017,37,37,,,WASHINGTON,,72s,,,,,,FINEAPPEAR,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,GALA,,WAExFcy,5/1/2017,24,28,25,26,WASHINGTON,,72s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,GALA,,WAExFcy,5/1/2017,24.5,28.5,26,27,WASHINGTON,,80s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,GALA,,WAExFcy,5/1/2017,26,30,28,30,WASHINGTON,,88s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,GALA,,WAExFcy,5/1/2017,26,30,27,28,WASHINGTON,,100s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,GALA,,WAExFcy,5/1/2017,30,30,,,WASHINGTON,,113s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,GALA,,WAExFcy,5/1/2017,24.5,24.5,,,WASHINGTON,,198S,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,Organic,cartons tray pack,GALA,,WAExFcy,5/1/2017,43,43,,,WASHINGTON,,72s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,Organic,cartons tray pack,GALA,,WAExFcy,5/1/2017,43,43,,,WASHINGTON,,80s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,Organic,cartons tray pack,GALA,,WAExFcy,5/1/2017,54.5,54.5,,,WASHINGTON,,88s,,,,,,FINEAPPEAR,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,GALA,,U.S. ExFcy,5/1/2017,19.5,22,20,21,WASHINGTON,,64s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,GALA,,U.S. ExFcy,5/1/2017,23,23,,,WASHINGTON,,72s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,Organic,cartons 12 3-lb film bags,GALA,,WAExFcy,5/1/2017,48.5,48.5,,,WASHINGTON,,"2 1/2"" min",,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons 12 3-lb film bags,GALA,,U.S. ExFcy,5/1/2017,23.5,24.5,,,MICHIGAN,,"2 1/2"" min",,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons 12 3-lb film bags,GALA,,U.S. ExFcy,5/1/2017,15.5,16.5,,,MICHIGAN,,"2 1/4"" min",,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons 12 3-lb film bags,ROYAL GALA,,WAExFcy,5/1/2017,20,27,22.5,23.5,WASHINGTON,,"2 1/2"" min",,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,BRAEBURN,,WAExFcy,5/1/2017,25,26.5,,,WASHINGTON,,56s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,BRAEBURN,,WAExFcy,5/1/2017,24.5,26.5,,,WASHINGTON,,64s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,BRAEBURN,,WAExFcy,5/1/2017,26,28,,,WASHINGTON,,72s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,BRAEBURN,,WAExFcy,5/1/2017,24,28,25,26,WASHINGTON,,80s,,,,,,,,,N,,,STEADY.,few 22.00,
APPLES,CHICAGO,,cartons tray pack,BRAEBURN,,WAExFcy,5/1/2017,34,35,,,WASHINGTON,,80s,,,,,,FINEAPPEAR,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,BRAEBURN,,WAExFcy,5/1/2017,25,28,26,27,WASHINGTON,,88s,,,,,,,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,BRAEBURN,,WAExFcy,5/1/2017,32,33,,,WASHINGTON,,100s,,,,,,FINEAPPEAR,,,N,,,STEADY.,,
APPLES,CHICAGO,,cartons tray pack,BRAEBURN,,WAExFcy,5/1/2017,24.5,24.5,,,WASHINGTON,,100s,,,,,,,,,N,,,STEADY.,,
